MAC,Timestamp,Lin_Acc_X,Lin_Acc_Y,Lin_Acc_Z,Roll,Pitch
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:07:900,-374.76,-5.44,218.08,0.02,1.04
08:B6:1F:75:ED:80,2025:03:06 16:12:07:900,35.03,-16.66,-5.84,-1.23,1.1
08:D1:F9:DC:8F:80,2025:03:06 16:12:07:900,-98.66,-7.82,6.61,-2.27,-1.47
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:08:000,552.57,-240.41,587.76,0.39,-0.72
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:08:000,133.41,24.21,50.79,2.7,1.17
08:B6:1F:75:ED:80,2025:03:06 16:12:08:000,195.56,15.79,-51.94,0.3,1.3
08:D1:F9:DC:8F:80,2025:03:06 16:12:08:000,-9.19,1.48,-1.91,0.66,-1.31
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:08:100,-19.49,19.73,-10.59,1.08,-0.72
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:08:100,-594.52,-46.42,-231.33,2.94,1.19
08:B6:1F:75:ED:80,2025:03:06 16:12:08:100,-739.84,-44.13,179.55,0.24,1.33
08:D1:F9:DC:8F:80,2025:03:06 16:12:08:100,-26.62,3.43,-2.47,0.95,-1.41
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:08:200,-30.1,17.39,-13.25,0.92,-0.94
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:08:200,-42.85,0.0,-17.32,3.14,1.19
08:B6:1F:75:ED:80,2025:03:06 16:12:08:200,29.34,-6.24,-5.8,-0.82,1.29
08:D1:F9:DC:8F:80,2025:03:06 16:12:08:200,2.14,-0.04,0.13,0.33,-1.51
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:08:300,-5.09,1.66,-1.97,0.7,-1.1
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:08:300,421.15,26.96,232.42,3.03,1.06
08:B6:1F:75:ED:80,2025:03:06 16:12:08:300,304.43,65.85,-160.85,0.39,1.05
08:D1:F9:DC:8F:80,2025:03:06 16:12:08:300,-11.04,0.0,-1.65,0.0,-1.42

CC:7B:5C:AF:BD:F4,2025:03:06 16:12:12:800,-124.5,-23.45,-117.86,2.95,0.8
08:B6:1F:75:ED:80,2025:03:06 16:12:12:800,-114.73,-20.96,20.22,0.8,1.32
08:D1:F9:DC:8F:80,2025:03:06 16:12:12:800,940.32,-228.87,188.66,0.88,-1.27
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:12:900,16.31,-6.78,2.72,1.19,-1.15
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:12:900,89.34,20.91,69.21,2.85,0.89
08:B6:1F:75:ED:80,2025:03:06 16:12:12:900,6.38,0.76,-0.95,0.67,1.38
08:D1:F9:DC:8F:80,2025:03:06 16:12:12:900,589.16,528.82,-95.38,-1.75,-0.83
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:13:000,1228.38,-87.1,-359.07,2.9,-1.28
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:13:000,-330.47,-45.77,-134.68,2.81,1.16
08:B6:1F:75:ED:80,2025:03:06 16:12:13:000,-299.78,25.51,-53.12,-2.69,1.38
08:D1:F9:DC:8F:80,2025:03:06 16:12:13:000,-108.25,12.76,-137.39,0.09,-0.67
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:13:100,501.23,-623.19,295.95,1.13,-0.63
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:13:100,223.71,-16.02,59.86,-2.88,1.3
08:B6:1F:75:ED:80,2025:03:06 16:12:13:100,-45.58,22.86,-12.68,-2.08,1.05
08:D1:F9:DC:8F:80,2025:03:06 16:12:13:100,-1.11,-0.21,-0.25,-0.69,-1.28
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:13:200,-135.66,60.74,-168.06,0.35,-0.65
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:13:200,-119.25,-2.66,0.21,1.49,1.55
08:B6:1F:75:ED:80,2025:03:06 16:12:13:200,36.78,-15.86,-1.25,-1.49,1.16
08:D1:F9:DC:8F:80,2025:03:06 16:12:13:200,703.08,32.3,63.35,-0.47,-1.47
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:13:300,-169.41,-1237.9,2009.74,0.55,0.07
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:13:300,388.5,39.38,88.11,2.72,1.33
08:B6:1F:75:ED:80,2025:03:06 16:12:13:300,166.1,-39.08,-159.99,-0.24,0.79
08:D1:F9:DC:8F:80,2025:03:06 16:12:13:300,-322.91,860.28,-369.19,-1.98,0.33
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:13:400,229.7,-439.31,1353.96,0.31,-0.16
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:13:400,-568.38,-171.42,-377.96,2.72,0.94
08:B6:1F:75:ED:80,2025:03:06 16:12:13:400,-449.29,-12.13,134.44,0.09,1.28
08:D1:F9:DC:8F:80,2025:03:06 16:12:13:400,372.16,0.54,17.92,-0.03,-1.52
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:13:500,64.6,-31.67,20.53,1.0,-1.04
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:13:500,-29.09,-6.7,-19.34,2.81,0.96
08:B6:1F:75:ED:80,2025:03:06 16:12:13:500,-148.14,7.37,6.33,-0.86,1.51
08:D1:F9:DC:8F:80,2025:03:06 16:12:13:500,1038.83,-1327.46,1049.47,0.9,-0.55
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:13:600,1203.06,158.91,-139.11,-2.29,-1.4
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:13:600,-200.48,-41.49,-123.49,2.82,0.99
08:B6:1F:75:ED:80,2025:03:06 16:12:13:600,-215.26,49.73,-67.56,-2.51,1.2
08:D1:F9:DC:8F:80,2025:03:06 16:12:13:600,313.67,-3.88,66.28,0.06,-1.36
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:13:700,-17.77,0.24,0.85,2.87,-1.52
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:13:700,272.86,0.38,-24.91,0.02,1.48
08:B6:1F:75:ED:80,2025:03:06 16:12:13:700,-37.01,32.84,-8.95,-1.84,0.83
08:D1:F9:DC:8F:80,2025:03:06 16:12:13:700,-44.94,2.26,-1.79,0.9,-1.51
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:13:800,-107.12,75.94,-307.79,0.24,-0.33
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:13:800,-162.8,-17.13,19.96,0.71,1.41
08:B6:1F:75:ED:80,2025:03:06 16:12:13:800,101.14,-52.89,-5.42,-1.47,1.09
08:D1:F9:DC:8F:80,2025:03:06 16:12:13:800,949.92,67.26,151.69,-0.42,-1.4
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:13:900,-269.0,-1501.38,3245.94,0.43,0.08
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:13:900,363.83,14.98,201.89,3.07,1.06
08:B6:1F:75:ED:80,2025:03:06 16:12:13:900,-18.11,4.51,21.27,-0.21,0.69
08:D1:F9:DC:8F:80,2025:03:06 16:12:13:900,-394.36,986.17,-370.01,-1.93,0.36
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:14:000,-651.19,56.46,1551.45,-0.04,0.4
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:14:000,-532.93,-116.88,-317.74,2.79,1.0
08:B6:1F:75:ED:80,2025:03:06 16:12:14:000,-486.89,29.05,69.98,-0.39,1.42
08:D1:F9:DC:8F:80,2025:03:06 16:12:14:000,847.57,-236.01,-38.4,1.73,-1.3
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:14:100,481.76,-96.35,33.99,1.23,-1.36
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:14:100,116.03,13.09,75.63,2.97,0.99
08:B6:1F:75:ED:80,2025:03:06 16:12:14:100,-26.11,3.31,-12.97,-2.89,1.1
08:D1:F9:DC:8F:80,2025:03:06 16:12:14:100,752.83,259.01,159.53,-1.02,-1.19
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:14:200,0.51,-0.24,0.11,1.16,-1.1
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:14:200,-303.73,-51.18,-52.13,2.37,1.33
08:B6:1F:75:ED:80,2025:03:06 16:12:14:200,-107.47,45.98,-5.03,-1.68,1.16
08:D1:F9:DC:8F:80,2025:03:06 16:12:14:200,109.83,-22.6,60.45,0.36,-1.04
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:14:300,-376.31,294.23,195.08,2.16,-0.82
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:14:300,-214.85,-22.13,38.69,0.52,1.37
08:B6:1F:75:ED:80,2025:03:06 16:12:14:300,-158.6,108.23,27.95,-1.32,0.96
08:D1:F9:DC:8F:80,2025:03:06 16:12:14:300,21.08,1.1,0.81,-0.94,-1.51
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:14:400,252.23,-337.39,543.57,0.56,-0.38
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:14:400,-11.28,-0.91,-1.44,2.58,1.42
08:B6:1F:75:ED:80,2025:03:06 16:12:14:400,-51.91,23.75,18.26,-0.92,1.05
08:D1:F9:DC:8F:80,2025:03:06 16:12:14:400,-23.89,1.17,-4.18,0.27,-1.39
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:14:500,99.8,-46.03,57.63,0.67,-0.93
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:14:500,-139.98,-14.61,-42.56,2.81,1.26
08:B6:1F:75:ED:80,2025:03:06 16:12:14:500,-128.27,39.23,14.5,-1.22,1.26
08:D1:F9:DC:8F:80,2025:03:06 16:12:14:500,-24.46,4.05,-4.96,0.68,-1.32
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:14:600,56.64,-30.06,38.11,0.67,-0.86
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:14:600,-6.27,-0.42,-1.52,2.87,1.32
08:B6:1F:75:ED:80,2025:03:06 16:12:14:600,-24.18,6.87,0.44,-1.51,1.29
08:D1:F9:DC:8F:80,2025:03:06 16:12:14:600,-31.84,2.45,-6.01,0.39,-1.37
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:14:700,8.4,-3.05,2.16,0.96,-1.15
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:14:700,9.35,0.93,2.99,2.84,1.25
08:B6:1F:75:ED:80,2025:03:06 16:12:14:700,49.05,-7.53,-2.61,-1.24,1.41
08:D1:F9:DC:8F:80,2025:03:06 16:12:14:700,-4.3,0.26,-0.75,0.34,-1.39
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:14:800,-33.0,13.64,-8.86,0.99,-1.11
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:14:800,-33.93,-2.48,-12.17,2.94,1.22
08:B6:1F:75:ED:80,2025:03:06 16:12:14:800,-22.42,4.01,1.36,-1.24,1.38
08:D1:F9:DC:8F:80,2025:03:06 16:12:14:800,-19.34,1.57,-3.33,0.44,-1.38

B0:B2:1C:8F:6B:C4,2025:03:06 16:12:19:300,-110.23,-492.45,1104.45,0.42,0.09
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:19:300,277.55,-10.28,113.08,-3.05,1.18
08:B6:1F:75:ED:80,2025:03:06 16:12:19:300,157.54,4.87,-60.3,0.08,1.2
08:D1:F9:DC:8F:80,2025:03:06 16:12:19:300,17.63,-96.04,35.61,-1.93,0.17
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:19:400,301.22,-122.15,234.28,0.48,-0.85
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:19:400,-48.45,-8.74,-32.47,2.88,0.96
08:B6:1F:75:ED:80,2025:03:06 16:12:19:400,53.23,6.7,-3.35,1.11,1.43
08:D1:F9:DC:8F:80,2025:03:06 16:12:19:400,147.54,58.88,-18.61,-1.88,-1.17
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:19:500,48.96,-17.16,16.75,0.8,-1.12
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:19:500,36.34,5.51,18.06,2.85,1.09
08:B6:1F:75:ED:80,2025:03:06 16:12:19:500,125.08,22.47,-34.91,0.57,1.25
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:19:600,87.52,-24.84,10.66,1.17,-1.27
08:D1:F9:DC:8F:80,2025:03:06 16:12:19:500,652.48,-271.36,336.78,0.68,-0.99
08:D1:F9:DC:8F:80,2025:03:06 16:12:19:600,496.83,450.09,-77.77,-1.74,-0.83
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:19:600,-21.99,-3.39,-16.78,2.94,0.91
08:B6:1F:75:ED:80,2025:03:06 16:12:19:600,-18.86,-1.98,2.9,0.6,1.39
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:19:700,741.75,167.34,-216.34,-2.48,-1.22
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:19:700,-419.8,-20.99,-150.63,3.0,1.22
08:B6:1F:75:ED:80,2025:03:06 16:12:19:700,-377.72,47.91,-41.26,-2.28,1.4
08:D1:F9:DC:8F:80,2025:03:06 16:12:19:700,0.1,0.01,0.05,-0.28,-1.1
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:19:800,62.53,-3.42,84.29,0.04,-0.64
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:19:800,-15.36,0.24,0.33,-0.63,1.54
08:B6:1F:75:ED:80,2025:03:06 16:12:19:800,-85.46,35.23,-4.23,-1.69,1.18
08:D1:F9:DC:8F:80,2025:03:06 16:12:19:800,-27.33,-2.44,-4.93,-0.46,-1.37
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:19:900,-231.33,85.57,-120.78,0.62,-1.0
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:19:900,128.02,6.86,-19.67,0.34,1.41
08:B6:1F:75:ED:80,2025:03:06 16:12:19:900,232.83,-76.09,14.63,-1.76,1.25
08:D1:F9:DC:8F:80,2025:03:06 16:12:19:900,529.28,61.37,51.6,-0.87,-1.42
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:20:000,-2066.87,-1148.75,6492.38,0.18,0.3
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:20:000,219.58,22.43,94.47,2.91,1.15
08:B6:1F:75:ED:80,2025:03:06 16:12:20:000,40.77,3.57,-34.6,0.1,0.86
08:D1:F9:DC:8F:80,2025:03:06 16:12:20:000,-254.9,600.53,-155.35,-1.82,0.39
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:20:100,436.52,-62.56,770.96,0.08,-0.51
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:20:100,-364.91,-42.79,-209.2,2.94,1.04
08:B6:1F:75:ED:80,2025:03:06 16:12:20:100,-304.03,-48.09,53.81,0.73,1.34
08:D1:F9:DC:8F:80,2025:03:06 16:12:20:100,644.03,229.66,-100.12,-1.98,-1.2
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:20:200,151.3,-79.93,88.32,0.74,-0.9
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:20:200,-79.41,-10.56,-52.18,2.94,0.98
08:B6:1F:75:ED:80,2025:03:06 16:12:20:200,-57.45,-8.06,10.12,0.67,1.35
08:D1:F9:DC:8F:80,2025:03:06 16:12:20:200,15.19,-7.82,8.14,0.77,-0.93
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:20:300,546.13,17.67,19.09,-0.75,-1.52
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:20:300,12.83,1.36,10.31,3.01,0.89
08:B6:1F:75:ED:80,2025:03:06 16:12:20:300,62.08,-9.11,1.61,-1.75,1.42
08:D1:F9:DC:8F:80,2025:03:06 16:12:20:300,81.41,30.26,-17.16,-2.09,-1.17
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:20:400,746.19,-182.82,294.77,0.56,-1.14
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:20:400,-99.72,-3.11,-12.89,2.9,1.44
08:B6:1F:75:ED:80,2025:03:06 16:12:20:400,-49.31,24.1,-20.29,-2.27,1.0
08:D1:F9:DC:8F:80,2025:03:06 16:12:20:400,-471.33,200.09,-635.86,0.3,-0.62
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:20:500,-57.5,101.41,-497.64,0.2,-0.11
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:20:500,-138.23,-13.44,42.48,0.31,1.26
08:B6:1F:75:ED:80,2025:03:06 16:12:20:500,-35.93,12.2,-7.25,-2.11,1.19
08:D1:F9:DC:8F:80,2025:03:06 16:12:20:500,-1.52,0.04,-0.44,0.09,-1.29
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:20:600,-18.11,-791.25,2154.34,0.35,0.01
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:20:600,71.82,-6.38,-11.42,-0.51,1.39
08:B6:1F:75:ED:80,2025:03:06 16:12:20:600,-2.01,0.57,1.31,-0.41,0.95
08:D1:F9:DC:8F:80,2025:03:06 16:12:20:600,-48.1,-0.15,-8.1,-0.02,-1.4
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:20:700,203.14,-31.75,-98.6,2.83,-1.1
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:20:700,-90.59,-3.41,-38.88,3.05,1.16
08:B6:1F:75:ED:80,2025:03:06 16:12:20:700,-11.52,2.16,1.81,-0.87,1.33
08:D1:F9:DC:8F:80,2025:03:06 16:12:20:700,-0.12,0.0,-0.02,0.19,-1.38
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:20:800,-27.28,10.49,9.76,2.32,-1.09
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:20:800,-87.66,-0.33,-20.66,3.13,1.34
08:B6:1F:75:ED:80,2025:03:06 16:12:20:800,-43.31,6.42,1.38,-1.36,1.42
08:D1:F9:DC:8F:80,2025:03:06 16:12:20:800,-12.51,0.44,-2.11,0.2,-1.4
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:20:900,-22.45,9.04,-1.22,1.44,-1.18
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:20:900,8.13,0.38,2.92,3.01,1.22
08:B6:1F:75:ED:80,2025:03:06 16:12:20:900,18.87,-1.37,-1.59,-0.71,1.46
08:D1:F9:DC:8F:80,2025:03:06 16:12:20:900,0.19,-0.0,0.03,0.15,-1.4
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:21:000,-12.47,5.11,-2.44,1.12,-1.14
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:21:000,0.79,0.04,0.26,2.97,1.25
08:B6:1F:75:ED:80,2025:03:06 16:12:21:000,-10.6,0.39,1.58,-0.24,1.42
08:D1:F9:DC:8F:80,2025:03:06 16:12:21:000,-6.76,0.35,-1.14,0.3,-1.4
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:21:100,3.75,-1.67,0.78,1.14,-1.11
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:21:100,-50.85,-2.05,-18.15,3.03,1.23
08:B6:1F:75:ED:80,2025:03:06 16:12:21:100,-77.32,4.17,3.24,-0.91,1.5
08:D1:F9:DC:8F:80,2025:03:06 16:12:21:100,-5.36,0.37,-0.98,0.36,-1.38
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:21:200,-7.27,3.2,-1.74,1.07,-1.11
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:21:200,-7.82,-0.4,-2.8,3.0,1.22
08:B6:1F:75:ED:80,2025:03:06 16:12:21:200,-9.16,0.24,0.55,-0.4,1.51
08:D1:F9:DC:8F:80,2025:03:06 16:12:21:200,-8.14,0.49,-1.48,0.32,-1.38

B0:B2:1C:8F:6B:C4,2025:03:06 16:12:43:200,-20.24,9.68,-4.28,1.15,-1.09
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:43:200,95.0,10.22,65.52,2.99,0.96
08:B6:1F:75:ED:80,2025:03:06 16:12:43:200,35.69,13.44,-16.16,0.69,1.04
08:D1:F9:DC:8F:80,2025:03:06 16:12:43:200,287.34,295.54,-41.01,-1.71,-0.77
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:43:300,107.68,-65.1,-9.52,1.72,-1.02
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:43:300,-1397.12,18.08,-63.56,-2.86,1.52
08:B6:1F:75:ED:80,2025:03:06 16:12:43:300,-1680.96,-13.39,521.63,0.03,1.27
08:D1:F9:DC:8F:80,2025:03:06 16:12:43:300,87.13,-78.27,-13.71,1.74,-0.83
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:43:400,2596.12,1581.24,-1183.25,-2.21,-0.92
CC:7B:5C:AF:BD:F4,2025:03:06 16:12:43:400,152.49,341.57,402.56,2.44,0.28
08:B6:1F:75:ED:80,2025:03:06 16:12:43:400,175.23,283.11,145.55,2.05,0.5
08:D1:F9:DC:8F:80,2025:03:06 16:12:43:400,662.36,-451.23,355.0,0.9,-0.86
B0:B2:1C:8F:6B:C4,2025:03:06 16:12:43:500,-2369.66,2540.14,-2372.09,-2.32,0.6
